ID,REFERENCE_ID,REMITTER_ID,AMOUNT,STATUS_CODE,OPERATION_STATUS,AMOUNT_PAID,CURRENCY_AMOUNT_PAID
106012,r15d000000002345,DOLEUSTX*R8,2216.000,7,RECONCILED,2216.000,USD
106013,r15d000000002360,DOLEUSTX*R8,2231.000,7,RECONCILED,2231.000,USD
106014,r15d000000002357,DOLEUSTX*R8,2228.000,7,RECONCILED,2228.000,USD
106015,r15d000000002361,DOLEUSTX*R8,2232.000,7,RECONCILED,2232.000,USD
106016,r15d000000002356,DOLEUSTX*R8,2227.000,7,RECONCILED,2227.000,USD
106017,r15d000000002362,DOLEUSTX*R8,2233.000,7,RECONCILED,2233.000,USD
106018,r15d000000002359,DOLEUSTX*R8,2230.000,7,RECONCILED,2230.000,USD
106019,r15d000000002365,DOLEUSTX*R8,2236.000,7,RECONCILED,2236.000,USD
106020,r15d000000002358,DOLEUSTX*R8,2229.000,7,RECONCILED,2229.000,USD
106021,r15d000000002367,DOLEUSTX*R8,2238.000,7,RECONCILED,2238.000,USD
106022,r15d000000002363,DOLEUSTX*R8,2234.000,7,RECONCILED,2234.000,USD
106023,r15d000000002368,DOLEUSTX*R8,2239.000,7,RECONCILED,2239.000,USD
106024,r15d000000002364,DOLEUSTX*R8,2235.000,7,RECONCILED,2235.000,USD
106025,r15d000000002370,DOLEUSTX*R8,2241.000,7,RECONCILED,2241.000,USD
106026,r15d000000002369,DOLEUSTX*R8,2240.000,7,RECONCILED,2240.000,USD
106027,r15d000000002371,DOLEUSTX*R8,2242.000,7,RECONCILED,2242.000,USD
106028,r15d000000002366,DOLEUSTX*R8,2237.000,7,RECONCILED,2237.000,USD
106029,r15d000000002372,DOLEUSTX*R8,2243.000,7,RECONCILED,2243.000,USD
106030,r15d000000002374,DOLEUSTX*R8,2245.000,7,RECONCILED,2245.000,USD
106031,r15d000000002373,DOLEUSTX*R8,2244.000,7,RECONCILED,2244.000,USD
106032,r15d000000002375,DOLEUSTX*R8,2246.000,7,RECONCILED,2246.000,USD
106033,r15d000000002376,DOLEUSTX*R8,2247.000,7,RECONCILED,2247.000,USD
106034,r15d000000002377,DOLEUSTX*R8,2248.000,7,RECONCILED,2248.000,USD
106035,r15d000000002380,DOLEUSTX*R8,2251.000,7,RECONCILED,2251.000,USD
106036,r15d000000002381,DOLEUSTX*R8,2252.000,7,RECONCILED,2252.000,USD
106037,r15d000000002379,DOLEUSTX*R8,2250.000,7,RECONCILED,2250.000,USD
106038,r15d000000002378,DOLEUSTX*R8,2249.000,7,RECONCILED,2249.000,USD
106039,r15d000000002384,DOLEUSTX*R8,2255.000,7,RECONCILED,2255.000,USD
106040,r15d000000002383,DOLEUSTX*R8,2254.000,7,RECONCILED,2254.000,USD
106041,r15d000000002386,DOLEUSTX*R8,2257.000,7,RECONCILED,2257.000,USD
106042,r15d000000002387,DOLEUSTX*R8,2258.000,7,RECONCILED,2258.000,USD
106043,r15d000000002382,DOLEUSTX*R8,2253.000,7,RECONCILED,2253.000,USD
106044,r15d000000002389,DOLEUSTX*R8,2260.000,7,RECONCILED,2260.000,USD
106045,r15d000000002385,DOLEUSTX*R8,2256.000,7,RECONCILED,2256.000,USD
106046,r15d000000002388,DOLEUSTX*R8,2259.000,7,RECONCILED,2259.000,USD
106047,r15d000000002390,DOLEUSTX*R8,2261.000,7,RECONCILED,2261.000,USD
106048,r15d000000002392,DOLEUSTX*R8,2263.000,7,RECONCILED,2263.000,USD
106049,r15d000000002391,DOLEUSTX*R8,2262.000,7,RECONCILED,2262.000,USD
106050,r15d000000002393,DOLEUSTX*R8,2264.000,7,RECONCILED,2264.000,USD
106051,r15d000000002397,DOLEUSTX*R8,2268.000,7,RECONCILED,2268.000,USD
106052,r15d000000002394,DOLEUSTX*R8,2265.000,7,RECONCILED,2265.000,USD
106053,r15d000000002395,DOLEUSTX*R8,2266.000,7,RECONCILED,2266.000,USD
106054,r15d000000002396,DOLEUSTX*R8,2267.000,7,RECONCILED,2267.000,USD
106055,r15d000000002398,DOLEUSTX*R8,2269.000,7,RECONCILED,2269.000,USD
106056,r15d000000002399,DOLEUSTX*R8,2270.000,7,RECONCILED,2270.000,USD
106057,r15d000000002400,DOLEUSTX*R8,2271.000,7,RECONCILED,2271.000,USD
106058,r15d000000002402,DOLEUSTX*R8,2273.000,7,RECONCILED,2273.000,USD
106059,r15d000000002401,DOLEUSTX*R8,2272.000,7,RECONCILED,2272.000,USD
106060,r15d000000002403,DOLEUSTX*R8,2274.000,7,RECONCILED,2274.000,USD
106061,r15d000000002404,DOLEUSTX*R8,2275.000,7,RECONCILED,2275.000,USD
106062,r15d000000002408,DOLEUSTX*R8,2279.000,7,RECONCILED,2279.000,USD
106063,r15d000000002405,DOLEUSTX*R8,2276.000,7,RECONCILED,2276.000,USD
106064,r15d000000002407,DOLEUSTX*R8,2278.000,7,RECONCILED,2278.000,USD
106065,r15d000000002406,DOLEUSTX*R8,2277.000,7,RECONCILED,2277.000,USD
106066,r15d000000002411,DOLEUSTX*R8,2282.000,7,RECONCILED,2282.000,USD
106067,r15d000000002409,DOLEUSTX*R8,2280.000,7,RECONCILED,2280.000,USD
106068,r15d000000002410,DOLEUSTX*R8,2281.000,7,RECONCILED,2281.000,USD
106069,r15d000000002413,DOLEUSTX*R8,2284.000,7,RECONCILED,2284.000,USD
106070,r15d000000002412,DOLEUSTX*R8,2283.000,7,RECONCILED,2283.000,USD
106071,r15d000000002415,DOLEUSTX*R8,2286.000,7,RECONCILED,2286.000,USD
106072,r15d000000002414,DOLEUSTX*R8,2285.000,7,RECONCILED,2285.000,USD
106073,r15d000000002417,DOLEUSTX*R8,2288.000,7,RECONCILED,2288.000,USD
106074,r15d000000002416,DOLEUSTX*R8,2287.000,7,RECONCILED,2287.000,USD
106075,r15d000000002422,DOLEUSTX*R8,2293.000,7,RECONCILED,2293.000,USD
106076,r15d000000002419,DOLEUSTX*R8,2290.000,7,RECONCILED,2290.000,USD
106077,r15d000000002418,DOLEUSTX*R8,2289.000,7,RECONCILED,2289.000,USD
106078,r15d000000002420,DOLEUSTX*R8,2291.000,7,RECONCILED,2291.000,USD
106079,r15d000000002426,DOLEUSTX*R8,2297.000,7,RECONCILED,2297.000,USD
106080,r15d000000002425,DOLEUSTX*R8,2296.000,7,RECONCILED,2296.000,USD
106081,r15d000000002421,DOLEUSTX*R8,2292.000,7,RECONCILED,2292.000,USD
106082,r15d000000002423,DOLEUSTX*R8,2294.000,7,RECONCILED,2294.000,USD
106083,r15d000000002424,DOLEUSTX*R8,2295.000,7,RECONCILED,2295.000,USD
106084,r15d000000002432,DOLEUSTX*R8,2303.000,7,RECONCILED,2303.000,USD
106085,r15d000000002431,DOLEUSTX*R8,2302.000,7,RECONCILED,2302.000,USD
106086,r15d000000002428,DOLEUSTX*R8,2299.000,7,RECONCILED,2299.000,USD
106087,r15d000000002430,DOLEUSTX*R8,2301.000,7,RECONCILED,2301.000,USD
106088,r15d000000002427,DOLEUSTX*R8,2298.000,7,RECONCILED,2298.000,USD
106089,r15d000000002429,DOLEUSTX*R8,2300.000,7,RECONCILED,2300.000,USD
106090,r15d000000002435,DOLEUSTX*R8,2306.000,7,RECONCILED,2306.000,USD
106091,r15d000000002433,DOLEUSTX*R8,2304.000,7,RECONCILED,2304.000,USD
106092,r15d000000002437,DOLEUSTX*R8,2308.000,7,RECONCILED,2308.000,USD
106093,r15d000000002434,DOLEUSTX*R8,2305.000,7,RECONCILED,2305.000,USD
106094,r15d000000002439,DOLEUSTX*R8,2310.000,7,RECONCILED,2310.000,USD
106095,r15d000000002438,DOLEUSTX*R8,2309.000,7,RECONCILED,2309.000,USD
106096,r15d000000002436,DOLEUSTX*R8,2307.000,7,RECONCILED,2307.000,USD
106097,r15d000000002441,DOLEUSTX*R8,2312.000,7,RECONCILED,2312.000,USD
106098,r15d000000002442,DOLEUSTX*R8,2313.000,7,RECONCILED,2313.000,USD
106099,r15d000000002443,DOLEUSTX*R8,2314.000,7,RECONCILED,2314.000,USD
106100,r15d000000002447,DOLEUSTX*R8,2318.000,7,RECONCILED,2318.000,USD
106101,r15d000000002446,DOLEUSTX*R8,2317.000,7,RECONCILED,2317.000,USD
106102,r15d000000002440,DOLEUSTX*R8,2311.000,7,RECONCILED,2311.000,USD
106103,r15d000000002445,DOLEUSTX*R8,2316.000,7,RECONCILED,2316.000,USD
106104,r15d000000002444,DOLEUSTX*R8,2315.000,7,RECONCILED,2315.000,USD
106105,r15d000000002448,DOLEUSTX*R8,2319.000,7,RECONCILED,2319.000,USD
106106,r15d000000002449,DOLEUSTX*R8,2320.000,7,RECONCILED,2320.000,USD
106107,r15d000000002451,DOLEUSTX*R8,2322.000,7,RECONCILED,2322.000,USD
106108,r15d000000002454,DOLEUSTX*R8,2325.000,7,RECONCILED,2325.000,USD
106109,r15d000000002452,DOLEUSTX*R8,2323.000,7,RECONCILED,2323.000,USD
106110,r15d000000002455,DOLEUSTX*R8,2326.000,7,RECONCILED,2326.000,USD
106111,r15d000000002450,DOLEUSTX*R8,2321.000,7,RECONCILED,2321.000,USD
106112,r15d000000002453,DOLEUSTX*R8,2324.000,7,RECONCILED,2324.000,USD
106113,r15d000000002457,DOLEUSTX*R8,2328.000,7,RECONCILED,2328.000,USD
106114,r15d000000002459,DOLEUSTX*R8,2330.000,7,RECONCILED,2330.000,USD
106115,r15d000000002456,DOLEUSTX*R8,2327.000,7,RECONCILED,2327.000,USD
106116,r15d000000002458,DOLEUSTX*R8,2329.000,7,RECONCILED,2329.000,USD
106117,r15d000000002461,DOLEUSTX*R8,2332.000,7,RECONCILED,2332.000,USD
106118,r15d000000002463,DOLEUSTX*R8,2334.000,7,RECONCILED,2334.000,USD
106119,r15d000000002460,DOLEUSTX*R8,2331.000,7,RECONCILED,2331.000,USD
106120,r15d000000002462,DOLEUSTX*R8,2333.000,7,RECONCILED,2333.000,USD
106121,r15d000000002464,DOLEUSTX*R8,2335.000,7,RECONCILED,2335.000,USD
106122,r15d000000002467,DOLEUSTX*R8,2338.000,7,RECONCILED,2338.000,USD
106123,r15d000000002466,DOLEUSTX*R8,2337.000,7,RECONCILED,2337.000,USD
106124,r15d000000002469,DOLEUSTX*R8,2340.000,7,RECONCILED,2340.000,USD
106125,r15d000000002465,DOLEUSTX*R8,2336.000,7,RECONCILED,2336.000,USD
106126,r15d000000002470,DOLEUSTX*R8,2341.000,7,RECONCILED,2341.000,USD
106127,r15d000000002472,DOLEUSTX*R8,2343.000,7,RECONCILED,2343.000,USD
106128,r15d000000002468,DOLEUSTX*R8,2339.000,7,RECONCILED,2339.000,USD
106129,r15d000000002473,DOLEUSTX*R8,2344.000,7,RECONCILED,2344.000,USD
106130,r15d000000002474,DOLEUSTX*R8,2345.000,7,RECONCILED,2345.000,USD
106131,r15d000000002476,DOLEUSTX*R8,2347.000,7,RECONCILED,2347.000,USD
106132,r15d000000002475,DOLEUSTX*R8,2346.000,7,RECONCILED,2346.000,USD
106133,r15d000000002471,DOLEUSTX*R8,2342.000,7,RECONCILED,2342.000,USD
106134,r15d000000002479,DOLEUSTX*R8,2350.000,7,RECONCILED,2350.000,USD
106135,r15d000000002477,DOLEUSTX*R8,2348.000,7,RECONCILED,2348.000,USD
106136,r15d000000002478,DOLEUSTX*R8,2349.000,7,RECONCILED,2349.000,USD
106137,r15d000000002483,DOLEUSTX*R8,2354.000,7,RECONCILED,2354.000,USD
106138,r15d000000002481,DOLEUSTX*R8,2352.000,7,RECONCILED,2352.000,USD
106139,r15d000000002482,DOLEUSTX*R8,2353.000,7,RECONCILED,2353.000,USD
106140,r15d000000002480,DOLEUSTX*R8,2351.000,7,RECONCILED,2351.000,USD
106141,r15d000000002487,DOLEUSTX*R8,2358.000,7,RECONCILED,2358.000,USD
106142,r15d000000002486,DOLEUSTX*R8,2357.000,7,RECONCILED,2357.000,USD
106143,r15d000000002484,DOLEUSTX*R8,2355.000,7,RECONCILED,2355.000,USD
106144,r15d000000002489,DOLEUSTX*R8,2360.000,7,RECONCILED,2360.000,USD
106145,r15d000000002485,DOLEUSTX*R8,2356.000,7,RECONCILED,2356.000,USD
106146,r15d000000002491,DOLEUSTX*R8,2362.000,7,RECONCILED,2362.000,USD
106147,r15d000000002490,DOLEUSTX*R8,2361.000,7,RECONCILED,2361.000,USD
106148,r15d000000002492,DOLEUSTX*R8,2363.000,7,RECONCILED,2363.000,USD
106149,r15d000000002496,DOLEUSTX*R8,2367.000,7,RECONCILED,2367.000,USD
106150,r15d000000002488,DOLEUSTX*R8,2359.000,7,RECONCILED,2359.000,USD
106151,r15d000000002493,DOLEUSTX*R8,2364.000,7,RECONCILED,2364.000,USD
106152,r15d000000002494,DOLEUSTX*R8,2365.000,7,RECONCILED,2365.000,USD
106153,r15d000000002497,DOLEUSTX*R8,2368.000,7,RECONCILED,2368.000,USD
106154,r15d000000002498,DOLEUSTX*R8,2369.000,7,RECONCILED,2369.000,USD
106155,r15d000000002500,DOLEUSTX*R8,2371.000,7,RECONCILED,2371.000,USD
106156,r15d000000002499,DOLEUSTX*R8,2370.000,7,RECONCILED,2370.000,USD
106157,r15d000000002495,DOLEUSTX*R8,2366.000,7,RECONCILED,2366.000,USD
106158,r15d000000002503,DOLEUSTX*R8,2374.000,7,RECONCILED,2374.000,USD
106159,r15d000000002501,DOLEUSTX*R8,2372.000,7,RECONCILED,2372.000,USD
106160,r15d000000002502,DOLEUSTX*R8,2373.000,7,RECONCILED,2373.000,USD
106161,r15d000000002504,DOLEUSTX*R8,2375.000,7,RECONCILED,2375.000,USD
106162,r15d000000002507,DOLEUSTX*R8,2378.000,7,RECONCILED,2378.000,USD
106163,r15d000000002506,DOLEUSTX*R8,2377.000,7,RECONCILED,2377.000,USD
106164,r15d000000002508,DOLEUSTX*R8,2379.000,7,RECONCILED,2379.000,USD
106165,r15d000000002505,DOLEUSTX*R8,2376.000,7,RECONCILED,2376.000,USD
106166,r15d000000002509,DOLEUSTX*R8,2380.000,7,RECONCILED,2380.000,USD
106167,r15d000000002511,DOLEUSTX*R8,2382.000,7,RECONCILED,2382.000,USD
106168,r15d000000002514,DOLEUSTX*R8,2385.000,7,RECONCILED,2385.000,USD
106169,r15d000000002516,DOLEUSTX*R8,2387.000,7,RECONCILED,2387.000,USD
106170,r15d000000002517,DOLEUSTX*R8,2388.000,7,RECONCILED,2388.000,USD
106171,r15d000000002518,DOLEUSTX*R8,2389.000,7,RECONCILED,2389.000,USD
106172,r15d000000002519,DOLEUSTX*R8,2390.000,7,RECONCILED,2390.000,USD
106173,r15d000000002521,DOLEUSTX*R8,2392.000,7,RECONCILED,2392.000,USD
106174,r15d000000002523,DOLEUSTX*R8,2394.000,7,RECONCILED,2394.000,USD
106175,r15d000000002522,DOLEUSTX*R8,2393.000,7,RECONCILED,2393.000,USD
106176,r15d000000002524,DOLEUSTX*R8,2395.000,7,RECONCILED,2395.000,USD
106177,r15d000000002525,DOLEUSTX*R8,2396.000,7,RECONCILED,2396.000,USD
106178,r15d000000002526,DOLEUSTX*R8,2397.000,7,RECONCILED,2397.000,USD
106179,r15d000000002528,DOLEUSTX*R8,2399.000,7,RECONCILED,2399.000,USD
106180,r15d000000002527,DOLEUSTX*R8,2398.000,7,RECONCILED,2398.000,USD
106181,r15d000000002529,DOLEUSTX*R8,2400.000,7,RECONCILED,2400.000,USD
106182,r15d000000002530,DOLEUSTX*R8,2401.000,7,RECONCILED,2401.000,USD
106183,r15d000000002531,DOLEUSTX*R8,2402.000,7,RECONCILED,2402.000,USD
106184,r15d000000002533,DOLEUSTX*R8,2404.000,7,RECONCILED,2404.000,USD
106185,r15d000000002534,DOLEUSTX*R8,2405.000,7,RECONCILED,2405.000,USD
106186,r15d000000002532,DOLEUSTX*R8,2403.000,7,RECONCILED,2403.000,USD
106187,r15d000000002536,DOLEUSTX*R8,2407.000,7,RECONCILED,2407.000,USD
106188,r15d000000002535,DOLEUSTX*R8,2406.000,7,RECONCILED,2406.000,USD
106189,r15d000000002537,DOLEUSTX*R8,2408.000,7,RECONCILED,2408.000,USD
106190,r15d000000002538,DOLEUSTX*R8,2409.000,7,RECONCILED,2409.000,USD
106191,r15d000000002539,DOLEUSTX*R8,2410.000,7,RECONCILED,2410.000,USD
106192,r15d000000002541,DOLEUSTX*R8,2412.000,7,RECONCILED,2412.000,USD
106193,r15d000000002540,DOLEUSTX*R8,2411.000,7,RECONCILED,2411.000,USD
106194,r15d000000002542,DOLEUSTX*R8,2413.000,7,RECONCILED,2413.000,USD
106195,r15d000000002543,DOLEUSTX*R8,2414.000,7,RECONCILED,2414.000,USD
106196,r15d000000002546,DOLEUSTX*R8,2417.000,7,RECONCILED,2417.000,USD
106197,r15d000000002544,DOLEUSTX*R8,2415.000,7,RECONCILED,2415.000,USD
106198,r15d000000002545,DOLEUSTX*R8,2416.000,7,RECONCILED,2416.000,USD
106199,r15d000000002548,DOLEUSTX*R8,2419.000,7,RECONCILED,2419.000,USD
106200,r15d000000002547,DOLEUSTX*R8,2418.000,7,RECONCILED,2418.000,USD
106201,r15d000000002549,DOLEUSTX*R8,2420.000,7,RECONCILED,2420.000,USD
106202,r15d000000002551,DOLEUSTX*R8,2422.000,7,RECONCILED,2422.000,USD
106203,r15d000000002550,DOLEUSTX*R8,2421.000,7,RECONCILED,2421.000,USD
106204,r15d000000002552,DOLEUSTX*R8,2423.000,7,RECONCILED,2423.000,USD
106205,r15d000000002553,DOLEUSTX*R8,2424.000,7,RECONCILED,2424.000,USD
106206,r15d000000002554,DOLEUSTX*R8,2425.000,7,RECONCILED,2425.000,USD
106207,r15d000000002555,DOLEUSTX*R8,2426.000,7,RECONCILED,2426.000,USD
106208,r15d000000002556,DOLEUSTX*R8,2427.000,7,RECONCILED,2427.000,USD
106209,r15d000000002558,DOLEUSTX*R8,2429.000,7,RECONCILED,2429.000,USD
106210,r15d000000002557,DOLEUSTX*R8,2428.000,7,RECONCILED,2428.000,USD
106211,r15d000000002559,DOLEUSTX*R8,2430.000,7,RECONCILED,2430.000,USD
106212,r15d000000002560,DOLEUSTX*R8,2431.000,7,RECONCILED,2431.000,USD
106213,r15d000000002561,DOLEUSTX*R8,2432.000,7,RECONCILED,2432.000,USD
106214,r15d000000002562,DOLEUSTX*R8,2433.000,7,RECONCILED,2433.000,USD
106215,r15d000000002563,DOLEUSTX*R8,2434.000,7,RECONCILED,2434.000,USD
106216,r15d000000002564,DOLEUSTX*R8,2435.000,7,RECONCILED,2435.000,USD
106217,r15d000000002566,DOLEUSTX*R8,2437.000,7,RECONCILED,2437.000,USD
106218,r15d000000002565,DOLEUSTX*R8,2436.000,7,RECONCILED,2436.000,USD
106219,r15d000000002567,DOLEUSTX*R8,2438.000,7,RECONCILED,2438.000,USD
106220,r15d000000002568,DOLEUSTX*R8,2439.000,7,RECONCILED,2439.000,USD
106221,r15d000000002570,DOLEUSTX*R8,2441.000,7,RECONCILED,2441.000,USD
106222,r15d000000002569,DOLEUSTX*R8,2440.000,7,RECONCILED,2440.000,USD
106223,r15d000000002571,DOLEUSTX*R8,2442.000,7,RECONCILED,2442.000,USD
106224,r15d000000002573,DOLEUSTX*R8,2444.000,7,RECONCILED,2444.000,USD
106225,r15d000000002572,DOLEUSTX*R8,2443.000,7,RECONCILED,2443.000,USD
106226,r15d000000002574,DOLEUSTX*R8,2445.000,7,RECONCILED,2445.000,USD
106227,r15d000000002575,DOLEUSTX*R8,2446.000,7,RECONCILED,2446.000,USD
106228,r15d000000002576,DOLEUSTX*R8,2447.000,7,RECONCILED,2447.000,USD
106229,r15d000000002577,DOLEUSTX*R8,2448.000,7,RECONCILED,2448.000,USD
106230,r15d000000002578,DOLEUSTX*R8,2449.000,7,RECONCILED,2449.000,USD
106231,r15d000000002579,DOLEUSTX*R8,2450.000,7,RECONCILED,2450.000,USD
106232,r15d000000002580,DOLEUSTX*R8,2451.000,7,RECONCILED,2451.000,USD
106233,r15d000000002581,DOLEUSTX*R8,2452.000,7,RECONCILED,2452.000,USD
106234,r15d000000002582,DOLEUSTX*R8,2453.000,7,RECONCILED,2453.000,USD
106235,r15d000000002583,DOLEUSTX*R8,2454.000,7,RECONCILED,2454.000,USD
106236,r15d000000002584,DOLEUSTX*R8,2455.000,7,RECONCILED,2455.000,USD
106237,r15d000000002585,DOLEUSTX*R8,2456.000,7,RECONCILED,2456.000,USD
106238,r15d000000002586,DOLEUSTX*R8,2457.000,7,RECONCILED,2457.000,USD
106239,r15d000000002587,DOLEUSTX*R8,2458.000,7,RECONCILED,2458.000,USD
106240,r15d000000002589,DOLEUSTX*R8,2460.000,7,RECONCILED,2460.000,USD
106241,r15d000000002591,DOLEUSTX*R8,2462.000,7,RECONCILED,2462.000,USD
106242,r15d000000002593,DOLEUSTX*R8,2464.000,7,RECONCILED,2464.000,USD
106243,r15d000000002594,DOLEUSTX*R8,2465.000,7,RECONCILED,2465.000,USD
106244,r15d000000002595,DOLEUSTX*R8,2466.000,7,RECONCILED,2466.000,USD
106245,r15d000000002596,DOLEUSTX*R8,2467.000,7,RECONCILED,2467.000,USD
106246,r15d000000002597,DOLEUSTX*R8,2468.000,7,RECONCILED,2468.000,USD
106247,r15d000000002598,DOLEUSTX*R8,2469.000,7,RECONCILED,2469.000,USD
106248,r15d000000002600,DOLEUSTX*R8,2471.000,7,RECONCILED,2471.000,USD
106249,r15d000000002599,DOLEUSTX*R8,2470.000,7,RECONCILED,2470.000,USD
106250,r15d000000002602,DOLEUSTX*R8,2473.000,7,RECONCILED,2473.000,USD
106251,r15d000000002601,DOLEUSTX*R8,2472.000,7,RECONCILED,2472.000,USD
106252,r15d000000002603,DOLEUSTX*R8,2474.000,7,RECONCILED,2474.000,USD
106253,r15d000000002604,DOLEUSTX*R8,2475.000,7,RECONCILED,2475.000,USD
106254,r15d000000002605,DOLEUSTX*R8,2476.000,7,RECONCILED,2476.000,USD
106255,r15d000000002606,DOLEUSTX*R8,2477.000,7,RECONCILED,2477.000,USD
106256,r15d000000002607,DOLEUSTX*R8,2478.000,7,RECONCILED,2478.000,USD
106257,r15d000000002608,DOLEUSTX*R8,2479.000,7,RECONCILED,2479.000,USD
106258,r15d000000002609,DOLEUSTX*R8,2480.000,7,RECONCILED,2480.000,USD
106259,r15d000000002610,DOLEUSTX*R8,2481.000,7,RECONCILED,2481.000,USD
106260,r15d000000002611,DOLEUSTX*R8,2482.000,7,RECONCILED,2482.000,USD
106261,r15d000000002612,DOLEUSTX*R8,2483.000,7,RECONCILED,2483.000,USD
106262,r15d000000002613,DOLEUSTX*R8,2484.000,7,RECONCILED,2484.000,USD
106263,r15d000000002614,DOLEUSTX*R8,2485.000,7,RECONCILED,2485.000,USD
106264,r15d000000002615,DOLEUSTX*R8,2486.000,7,RECONCILED,2486.000,USD
106265,r15d000000002616,DOLEUSTX*R8,2487.000,7,RECONCILED,2487.000,USD
106266,r15d000000002617,DOLEUSTX*R8,2488.000,7,RECONCILED,2488.000,USD
106267,r15d000000002619,DOLEUSTX*R8,2490.000,7,RECONCILED,2490.000,USD
106268,r15d000000002618,DOLEUSTX*R8,2489.000,7,RECONCILED,2489.000,USD
106269,446655447366,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106270,446655447367,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106271,446655447368,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106272,446655447369,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106273,446655447370,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106274,446655447371,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106275,446655447372,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106276,446655447373,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106277,446655447374,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106278,446655447375,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106279,446655447376,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106280,446655447377,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106281,446655447378,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106282,446655447379,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106283,446655447380,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106284,446655447381,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106285,446655447382,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106286,446655447383,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106287,446655447384,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106288,446655447385,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106289,446655447386,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106290,446655447387,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106291,446655447388,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106292,446655447389,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106293,446655447390,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106294,446655447391,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106295,446655447392,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106296,446655447393,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106297,446655447394,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106298,446655447395,AFEXCLRM*R1,200.000,T,CASH_OVER,200.000,USD
106299,446655447396,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106300,446655447397,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106301,446655447398,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106302,446655447399,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106303,446655447400,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106304,446655447401,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106305,446655447402,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106306,446655447403,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106307,446655447404,AFEXCLRM*R1,10.000,T,CASH_OVER,10.000,USD
106308,446655447405,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106309,446655447406,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106310,446655447407,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106311,446655447408,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106312,446655447409,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106313,446655447410,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106314,446655447411,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106315,446655447412,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106316,446655447413,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106317,446655447414,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106318,446655447415,AFEXCLRM*R1,169.490,T,CASH_OVER,649.990,PEN
106319,446655447416,AFEXCLRM*R1,2.610,T,CASH_OVER,10.010,PEN
106320,446655447417,AFEXCLRM*R1,2.610,T,CASH_OVER,10.010,PEN
106321,446655447418,AFEXCLRM*R1,2.610,T,CASH_OVER,10.010,PEN
106322,446655447419,AFEXCLRM*R1,2.610,T,CASH_OVER,10.010,PEN
106323,446655447420,AFEXCLRM*R1,2.610,T,CASH_OVER,10.010,PEN
106324,446655447421,AFEXCLRM*R1,2.610,T,CASH_OVER,10.010,PEN
106325,446655447422,AFEXCLRM*R1,2.610,T,CASH_OVER,10.010,PEN
