ID,REFERENCE_ID,AMOUNT,EXCHANGE_RATE,STATUS_CODE,STATUS_DESCRIPTION,OPERATION_STATUS,AMOUNT_PAID,CURRENCY_AMOUNT_PAID,PROCESS_NUMBER
105978,r15d000000002319,2190.000,,7,IN PROGRESS,RECONCILED,2190.000,USD,90612188
105979,r15d000000002316,2187.000,,7,IN PROGRESS,RECONCILED,2187.000,USD,55340875
105980,r15d000000002321,2192.000,,7,IN PROGRESS,RECONCILED,2192.000,USD,90951105
105981,r15d000000002313,2184.000,,7,IN PROGRESS,RECONCILED,2184.000,USD,50640115
105982,r15d000000002320,2191.000,,7,IN PROGRESS,RECONCILED,2191.000,USD,24267481
105983,r15d000000002324,2195.000,,7,IN PROGRESS,RECONCILED,2195.000,USD,74557948
105984,r15d000000002327,2198.000,,7,IN PROGRESS,RECONCILED,2198.000,USD,20065327
105986,r15d000000002317,2188.000,,7,IN PROGRESS,RECONCILED,2188.000,USD,74139281
105985,r15d000000002326,2197.000,,7,IN PROGRESS,RECONCILED,2197.000,USD,80748444
105987,r15d000000002322,2193.000,,7,IN PROGRESS,RECONCILED,2193.000,USD,98399133
105988,r15d000000002329,2200.000,,7,IN PROGRESS,RECONCILED,2200.000,USD,12609294
105989,r15d000000002332,2203.000,,7,IN PROGRESS,RECONCILED,2203.000,USD,20470701
105990,r15d000000002333,2204.000,,7,IN PROGRESS,RECONCILED,2204.000,USD,46227140
105991,r15d000000002323,2194.000,,7,IN PROGRESS,RECONCILED,2194.000,USD,83762277
105992,r15d000000002328,2199.000,,7,IN PROGRESS,RECONCILED,2199.000,USD,20975117
105993,r15d000000002335,2206.000,,7,IN PROGRESS,RECONCILED,2206.000,USD,79890085
105994,r15d000000002330,2201.000,,7,IN PROGRESS,RECONCILED,2201.000,USD,54298967
105995,r15d000000002325,2196.000,,7,IN PROGRESS,RECONCILED,2196.000,USD,93813628
105996,r15d000000002338,2209.000,,7,IN PROGRESS,RECONCILED,2209.000,USD,42614021
105997,r15d000000002336,2207.000,,7,IN PROGRESS,RECONCILED,2207.000,USD,67044354
105998,r15d000000002337,2208.000,,7,IN PROGRESS,RECONCILED,2208.000,USD,99308220
105999,r15d000000002331,2202.000,,7,IN PROGRESS,RECONCILED,2202.000,USD,98500222
106000,r15d000000002342,2213.000,,7,IN PROGRESS,RECONCILED,2213.000,USD,18403894
106001,r15d000000002347,2218.000,,7,IN PROGRESS,RECONCILED,2218.000,USD,76471623
106004,r15d000000002344,2215.000,,7,IN PROGRESS,RECONCILED,2215.000,USD,29481407
106002,r15d000000002340,2211.000,,7,IN PROGRESS,RECONCILED,2211.000,USD,69721955
106003,r15d000000002334,2205.000,,7,IN PROGRESS,RECONCILED,2205.000,USD,64164406
106005,r15d000000002350,2221.000,,7,IN PROGRESS,RECONCILED,2221.000,USD,43630620
106006,r15d000000002341,2212.000,,7,IN PROGRESS,RECONCILED,2212.000,USD,55135810
106007,r15d000000002353,2224.000,,7,IN PROGRESS,RECONCILED,2224.000,USD,34852412
106008,r15d000000002343,2214.000,,7,IN PROGRESS,RECONCILED,2214.000,USD,85798415
106009,r15d000000002354,2225.000,,7,IN PROGRESS,RECONCILED,2225.000,USD,68322878
106010,r15d000000002352,2223.000,,7,IN PROGRESS,RECONCILED,2223.000,USD,94280290
106011,r15d000000002355,2226.000,,7,IN PROGRESS,RECONCILED,2226.000,USD,37854497
106012,r15d000000002345,2216.000,,7,IN PROGRESS,RECONCILED,2216.000,USD,83435234
106013,r15d000000002360,2231.000,,7,IN PROGRESS,RECONCILED,2231.000,USD,64893924
106014,r15d000000002357,2228.000,,7,IN PROGRESS,RECONCILED,2228.000,USD,36865905
106015,r15d000000002361,2232.000,,7,IN PROGRESS,RECONCILED,2232.000,USD,50765291
106016,r15d000000002356,2227.000,,7,IN PROGRESS,RECONCILED,2227.000,USD,15153784
106017,r15d000000002362,2233.000,,7,IN PROGRESS,RECONCILED,2233.000,USD,28391293
106018,r15d000000002359,2230.000,,7,IN PROGRESS,RECONCILED,2230.000,USD,76918098
106020,r15d000000002358,2229.000,,7,IN PROGRESS,RECONCILED,2229.000,USD,45414227
106019,r15d000000002365,2236.000,,7,IN PROGRESS,RECONCILED,2236.000,USD,64933656
106021,r15d000000002367,2238.000,,7,IN PROGRESS,RECONCILED,2238.000,USD,80091398
106022,r15d000000002363,2234.000,,7,IN PROGRESS,RECONCILED,2234.000,USD,55230384
106023,r15d000000002368,2239.000,,7,IN PROGRESS,RECONCILED,2239.000,USD,42133337
106024,r15d000000002364,2235.000,,7,IN PROGRESS,RECONCILED,2235.000,USD,76986000
106025,r15d000000002370,2241.000,,7,IN PROGRESS,RECONCILED,2241.000,USD,96515237
106026,r15d000000002369,2240.000,,7,IN PROGRESS,RECONCILED,2240.000,USD,63667438
106027,r15d000000002371,2242.000,,7,IN PROGRESS,RECONCILED,2242.000,USD,81098987
106028,r15d000000002366,2237.000,,7,IN PROGRESS,RECONCILED,2237.000,USD,15874163
106029,r15d000000002372,2243.000,,7,IN PROGRESS,RECONCILED,2243.000,USD,81577422
106030,r15d000000002374,2245.000,,7,IN PROGRESS,RECONCILED,2245.000,USD,84267567
106031,r15d000000002373,2244.000,,7,IN PROGRESS,RECONCILED,2244.000,USD,35589030
106032,r15d000000002375,2246.000,,7,IN PROGRESS,RECONCILED,2246.000,USD,89620380
106033,r15d000000002376,2247.000,,7,IN PROGRESS,RECONCILED,2247.000,USD,42494549
106034,r15d000000002377,2248.000,,7,IN PROGRESS,RECONCILED,2248.000,USD,20181602
106035,r15d000000002380,2251.000,,7,IN PROGRESS,RECONCILED,2251.000,USD,75596199
106036,r15d000000002381,2252.000,,7,IN PROGRESS,RECONCILED,2252.000,USD,39084786
106037,r15d000000002379,2250.000,,7,IN PROGRESS,RECONCILED,2250.000,USD,41205289
106038,r15d000000002378,2249.000,,7,IN PROGRESS,RECONCILED,2249.000,USD,51961069
106039,r15d000000002384,2255.000,,7,IN PROGRESS,RECONCILED,2255.000,USD,44607759
106040,r15d000000002383,2254.000,,7,IN PROGRESS,RECONCILED,2254.000,USD,65653046
106041,r15d000000002386,2257.000,,7,IN PROGRESS,RECONCILED,2257.000,USD,93504040
106043,r15d000000002382,2253.000,,7,IN PROGRESS,RECONCILED,2253.000,USD,55456345
106042,r15d000000002387,2258.000,,7,IN PROGRESS,RECONCILED,2258.000,USD,34601324
106044,r15d000000002389,2260.000,,7,IN PROGRESS,RECONCILED,2260.000,USD,34998307
106045,r15d000000002385,2256.000,,7,IN PROGRESS,RECONCILED,2256.000,USD,84841795
106046,r15d000000002388,2259.000,,7,IN PROGRESS,RECONCILED,2259.000,USD,41144479
106047,r15d000000002390,2261.000,,7,IN PROGRESS,RECONCILED,2261.000,USD,36193719
106048,r15d000000002392,2263.000,,7,IN PROGRESS,RECONCILED,2263.000,USD,22517415
106049,r15d000000002391,2262.000,,7,IN PROGRESS,RECONCILED,2262.000,USD,55974221
106050,r15d000000002393,2264.000,,7,IN PROGRESS,RECONCILED,2264.000,USD,34970483
106051,r15d000000002397,2268.000,,7,IN PROGRESS,RECONCILED,2268.000,USD,50357631
106052,r15d000000002394,2265.000,,7,IN PROGRESS,RECONCILED,2265.000,USD,16009367
106054,r15d000000002396,2267.000,,7,IN PROGRESS,RECONCILED,2267.000,USD,22590836
106053,r15d000000002395,2266.000,,7,IN PROGRESS,RECONCILED,2266.000,USD,97237401
106055,r15d000000002398,2269.000,,7,IN PROGRESS,RECONCILED,2269.000,USD,71973143
106056,r15d000000002399,2270.000,,7,IN PROGRESS,RECONCILED,2270.000,USD,43366164
106057,r15d000000002400,2271.000,,7,IN PROGRESS,RECONCILED,2271.000,USD,41289674
106058,r15d000000002402,2273.000,,7,IN PROGRESS,RECONCILED,2273.000,USD,94704449
106059,r15d000000002401,2272.000,,7,IN PROGRESS,RECONCILED,2272.000,USD,75321943
106060,r15d000000002403,2274.000,,7,IN PROGRESS,RECONCILED,2274.000,USD,73802347
106061,r15d000000002404,2275.000,,7,IN PROGRESS,RECONCILED,2275.000,USD,28701378
106062,r15d000000002408,2279.000,,7,IN PROGRESS,RECONCILED,2279.000,USD,57306940
106063,r15d000000002405,2276.000,,7,IN PROGRESS,RECONCILED,2276.000,USD,78708558
106065,r15d000000002406,2277.000,,7,IN PROGRESS,RECONCILED,2277.000,USD,56307639
106064,r15d000000002407,2278.000,,7,IN PROGRESS,RECONCILED,2278.000,USD,28260399
106066,r15d000000002411,2282.000,,7,IN PROGRESS,RECONCILED,2282.000,USD,74562291
106067,r15d000000002409,2280.000,,7,IN PROGRESS,RECONCILED,2280.000,USD,52907938
106068,r15d000000002410,2281.000,,7,IN PROGRESS,RECONCILED,2281.000,USD,69279414
106069,r15d000000002413,2284.000,,7,IN PROGRESS,RECONCILED,2284.000,USD,91332077
106070,r15d000000002412,2283.000,,7,IN PROGRESS,RECONCILED,2283.000,USD,12849466
106071,r15d000000002415,2286.000,,7,IN PROGRESS,RECONCILED,2286.000,USD,65483703
106074,r15d000000002416,2287.000,,7,IN PROGRESS,RECONCILED,2287.000,USD,39749859
106073,r15d000000002417,2288.000,,7,IN PROGRESS,RECONCILED,2288.000,USD,51317191
106072,r15d000000002414,2285.000,,7,IN PROGRESS,RECONCILED,2285.000,USD,87370223
106075,r15d000000002422,2293.000,,7,IN PROGRESS,RECONCILED,2293.000,USD,99328441
106076,r15d000000002419,2290.000,,7,IN PROGRESS,RECONCILED,2290.000,USD,57713570
106077,r15d000000002418,2289.000,,7,IN PROGRESS,RECONCILED,2289.000,USD,37241546
106078,r15d000000002420,2291.000,,7,IN PROGRESS,RECONCILED,2291.000,USD,64803800
106079,r15d000000002426,2297.000,,7,IN PROGRESS,RECONCILED,2297.000,USD,78795660
106080,r15d000000002425,2296.000,,7,IN PROGRESS,RECONCILED,2296.000,USD,21668076
106082,r15d000000002423,2294.000,,7,IN PROGRESS,RECONCILED,2294.000,USD,84697276
106081,r15d000000002421,2292.000,,7,IN PROGRESS,RECONCILED,2292.000,USD,26147955
106083,r15d000000002424,2295.000,,7,IN PROGRESS,RECONCILED,2295.000,USD,16171540
106085,r15d000000002431,2302.000,,7,IN PROGRESS,RECONCILED,2302.000,USD,20338482
106084,r15d000000002432,2303.000,,7,IN PROGRESS,RECONCILED,2303.000,USD,15212233
106087,r15d000000002430,2301.000,,7,IN PROGRESS,RECONCILED,2301.000,USD,77438753
106088,r15d000000002427,2298.000,,7,IN PROGRESS,RECONCILED,2298.000,USD,66908868
106086,r15d000000002428,2299.000,,7,IN PROGRESS,RECONCILED,2299.000,USD,53727685
106089,r15d000000002429,2300.000,,7,IN PROGRESS,RECONCILED,2300.000,USD,82519983
106090,r15d000000002435,2306.000,,7,IN PROGRESS,RECONCILED,2306.000,USD,41990574
106091,r15d000000002433,2304.000,,7,IN PROGRESS,RECONCILED,2304.000,USD,38050477
106092,r15d000000002437,2308.000,,7,IN PROGRESS,RECONCILED,2308.000,USD,55328191
106093,r15d000000002434,2305.000,,7,IN PROGRESS,RECONCILED,2305.000,USD,20520316
106094,r15d000000002439,2310.000,,7,IN PROGRESS,RECONCILED,2310.000,USD,32518177
106095,r15d000000002438,2309.000,,7,IN PROGRESS,RECONCILED,2309.000,USD,99699167
106096,r15d000000002436,2307.000,,7,IN PROGRESS,RECONCILED,2307.000,USD,62054248
106097,r15d000000002441,2312.000,,7,IN PROGRESS,RECONCILED,2312.000,USD,66473320
106098,r15d000000002442,2313.000,,7,IN PROGRESS,RECONCILED,2313.000,USD,53729320
106099,r15d000000002443,2314.000,,7,IN PROGRESS,RECONCILED,2314.000,USD,51721585
106100,r15d000000002447,2318.000,,7,IN PROGRESS,RECONCILED,2318.000,USD,13158643
106101,r15d000000002446,2317.000,,7,IN PROGRESS,RECONCILED,2317.000,USD,49903644
106102,r15d000000002440,2311.000,,7,IN PROGRESS,RECONCILED,2311.000,USD,59443690
106103,r15d000000002445,2316.000,,7,IN PROGRESS,RECONCILED,2316.000,USD,15476920
106105,r15d000000002448,2319.000,,7,IN PROGRESS,RECONCILED,2319.000,USD,56446917
106104,r15d000000002444,2315.000,,7,IN PROGRESS,RECONCILED,2315.000,USD,69270785
106106,r15d000000002449,2320.000,,7,IN PROGRESS,RECONCILED,2320.000,USD,78490086
106107,r15d000000002451,2322.000,,7,IN PROGRESS,RECONCILED,2322.000,USD,71572426
106108,r15d000000002454,2325.000,,7,IN PROGRESS,RECONCILED,2325.000,USD,74909229
106109,r15d000000002452,2323.000,,7,IN PROGRESS,RECONCILED,2323.000,USD,41552243
106110,r15d000000002455,2326.000,,7,IN PROGRESS,RECONCILED,2326.000,USD,23896205
106111,r15d000000002450,2321.000,,7,IN PROGRESS,RECONCILED,2321.000,USD,76884011
106112,r15d000000002453,2324.000,,7,IN PROGRESS,RECONCILED,2324.000,USD,70887279
106113,r15d000000002457,2328.000,,7,IN PROGRESS,RECONCILED,2328.000,USD,13099674
106114,r15d000000002459,2330.000,,7,IN PROGRESS,RECONCILED,2330.000,USD,24471217
106115,r15d000000002456,2327.000,,7,IN PROGRESS,RECONCILED,2327.000,USD,76262453
106116,r15d000000002458,2329.000,,7,IN PROGRESS,RECONCILED,2329.000,USD,64858549
106117,r15d000000002461,2332.000,,7,IN PROGRESS,RECONCILED,2332.000,USD,63617090
106118,r15d000000002463,2334.000,,7,IN PROGRESS,RECONCILED,2334.000,USD,65849930
106120,r15d000000002462,2333.000,,7,IN PROGRESS,RECONCILED,2333.000,USD,62331588
106119,r15d000000002460,2331.000,,7,IN PROGRESS,RECONCILED,2331.000,USD,82421518
106121,r15d000000002464,2335.000,,7,IN PROGRESS,RECONCILED,2335.000,USD,20916099
106122,r15d000000002467,2338.000,,7,IN PROGRESS,RECONCILED,2338.000,USD,48917199
106123,r15d000000002466,2337.000,,7,IN PROGRESS,RECONCILED,2337.000,USD,39371450
106124,r15d000000002469,2340.000,,7,IN PROGRESS,RECONCILED,2340.000,USD,48932372
106125,r15d000000002465,2336.000,,7,IN PROGRESS,RECONCILED,2336.000,USD,81463237
106126,r15d000000002470,2341.000,,7,IN PROGRESS,RECONCILED,2341.000,USD,50823981
106127,r15d000000002472,2343.000,,7,IN PROGRESS,RECONCILED,2343.000,USD,46620643
106128,r15d000000002468,2339.000,,7,IN PROGRESS,RECONCILED,2339.000,USD,41411197
106129,r15d000000002473,2344.000,,7,IN PROGRESS,RECONCILED,2344.000,USD,23604421
106130,r15d000000002474,2345.000,,7,IN PROGRESS,RECONCILED,2345.000,USD,89100196
106131,r15d000000002476,2347.000,,7,IN PROGRESS,RECONCILED,2347.000,USD,12826060
106132,r15d000000002475,2346.000,,7,IN PROGRESS,RECONCILED,2346.000,USD,33856521
106133,r15d000000002471,2342.000,,7,IN PROGRESS,RECONCILED,2342.000,USD,35720760
106134,r15d000000002479,2350.000,,7,IN PROGRESS,RECONCILED,2350.000,USD,45178472
106135,r15d000000002477,2348.000,,7,IN PROGRESS,RECONCILED,2348.000,USD,71629291
106136,r15d000000002478,2349.000,,7,IN PROGRESS,RECONCILED,2349.000,USD,61606508
106139,r15d000000002482,2353.000,,7,IN PROGRESS,RECONCILED,2353.000,USD,99054013
106137,r15d000000002483,2354.000,,7,IN PROGRESS,RECONCILED,2354.000,USD,92105300
106138,r15d000000002481,2352.000,,7,IN PROGRESS,RECONCILED,2352.000,USD,86528175
106140,r15d000000002480,2351.000,,7,IN PROGRESS,RECONCILED,2351.000,USD,34931237
106141,r15d000000002487,2358.000,,7,IN PROGRESS,RECONCILED,2358.000,USD,84041644
106143,r15d000000002484,2355.000,,7,IN PROGRESS,RECONCILED,2355.000,USD,98986802
106142,r15d000000002486,2357.000,,7,IN PROGRESS,RECONCILED,2357.000,USD,67608071
106144,r15d000000002489,2360.000,,7,IN PROGRESS,RECONCILED,2360.000,USD,36918658
106147,r15d000000002490,2361.000,,7,IN PROGRESS,RECONCILED,2361.000,USD,21610709
106145,r15d000000002485,2356.000,,7,IN PROGRESS,RECONCILED,2356.000,USD,47869129
106146,r15d000000002491,2362.000,,7,IN PROGRESS,RECONCILED,2362.000,USD,23246997
106148,r15d000000002492,2363.000,,7,IN PROGRESS,RECONCILED,2363.000,USD,34106518
106149,r15d000000002496,2367.000,,7,IN PROGRESS,RECONCILED,2367.000,USD,62873421
106151,r15d000000002493,2364.000,,7,IN PROGRESS,RECONCILED,2364.000,USD,24336836
106150,r15d000000002488,2359.000,,7,IN PROGRESS,RECONCILED,2359.000,USD,77795029
106152,r15d000000002494,2365.000,,7,IN PROGRESS,RECONCILED,2365.000,USD,90397704
106153,r15d000000002497,2368.000,,7,IN PROGRESS,RECONCILED,2368.000,USD,53221503
106154,r15d000000002498,2369.000,,7,IN PROGRESS,RECONCILED,2369.000,USD,12031008
106155,r15d000000002500,2371.000,,7,IN PROGRESS,RECONCILED,2371.000,USD,94270075
106156,r15d000000002499,2370.000,,7,IN PROGRESS,RECONCILED,2370.000,USD,85952217
106157,r15d000000002495,2366.000,,7,IN PROGRESS,RECONCILED,2366.000,USD,84410842
106158,r15d000000002503,2374.000,,7,IN PROGRESS,RECONCILED,2374.000,USD,27881022
106161,r15d000000002504,2375.000,,7,IN PROGRESS,RECONCILED,2375.000,USD,99367137
106159,r15d000000002501,2372.000,,7,IN PROGRESS,RECONCILED,2372.000,USD,44523404
106160,r15d000000002502,2373.000,,7,IN PROGRESS,RECONCILED,2373.000,USD,89268069
106162,r15d000000002507,2378.000,,7,IN PROGRESS,RECONCILED,2378.000,USD,89277100
106163,r15d000000002506,2377.000,,7,IN PROGRESS,RECONCILED,2377.000,USD,78797964
106165,r15d000000002505,2376.000,,7,IN PROGRESS,RECONCILED,2376.000,USD,78469021
106164,r15d000000002508,2379.000,,7,IN PROGRESS,RECONCILED,2379.000,USD,57312511
106166,r15d000000002509,2380.000,,7,IN PROGRESS,RECONCILED,2380.000,USD,32809203
106167,r15d000000002511,2382.000,,7,IN PROGRESS,RECONCILED,2382.000,USD,91941628
106168,r15d000000002514,2385.000,,7,IN PROGRESS,RECONCILED,2385.000,USD,77866355
106169,r15d000000002516,2387.000,,7,IN PROGRESS,RECONCILED,2387.000,USD,72684437
106171,r15d000000002518,2389.000,,7,IN PROGRESS,RECONCILED,2389.000,USD,13137192
106170,r15d000000002517,2388.000,,7,IN PROGRESS,RECONCILED,2388.000,USD,26578619
106172,r15d000000002519,2390.000,,7,IN PROGRESS,RECONCILED,2390.000,USD,25914767
106173,r15d000000002521,2392.000,,7,IN PROGRESS,RECONCILED,2392.000,USD,23200923
106174,r15d000000002523,2394.000,,7,IN PROGRESS,RECONCILED,2394.000,USD,60061395
106175,r15d000000002522,2393.000,,7,IN PROGRESS,RECONCILED,2393.000,USD,41337376
106176,r15d000000002524,2395.000,,7,IN PROGRESS,RECONCILED,2395.000,USD,86076299
106177,r15d000000002525,2396.000,,7,IN PROGRESS,RECONCILED,2396.000,USD,44554859
106178,r15d000000002526,2397.000,,7,IN PROGRESS,RECONCILED,2397.000,USD,73404405
106179,r15d000000002528,2399.000,,7,IN PROGRESS,RECONCILED,2399.000,USD,73790487
106180,r15d000000002527,2398.000,,7,IN PROGRESS,RECONCILED,2398.000,USD,62050827
106181,r15d000000002529,2400.000,,7,IN PROGRESS,RECONCILED,2400.000,USD,73302904
106182,r15d000000002530,2401.000,,7,IN PROGRESS,RECONCILED,2401.000,USD,63141845
106183,r15d000000002531,2402.000,,7,IN PROGRESS,RECONCILED,2402.000,USD,22048057
106184,r15d000000002533,2404.000,,7,IN PROGRESS,RECONCILED,2404.000,USD,56466158
106185,r15d000000002534,2405.000,,7,IN PROGRESS,RECONCILED,2405.000,USD,77968469
106186,r15d000000002532,2403.000,,7,IN PROGRESS,RECONCILED,2403.000,USD,39371973
106187,r15d000000002536,2407.000,,7,IN PROGRESS,RECONCILED,2407.000,USD,69298231
106188,r15d000000002535,2406.000,,7,IN PROGRESS,RECONCILED,2406.000,USD,26176961
106189,r15d000000002537,2408.000,,7,IN PROGRESS,RECONCILED,2408.000,USD,91084362
106190,r15d000000002538,2409.000,,7,IN PROGRESS,RECONCILED,2409.000,USD,45179321
106191,r15d000000002539,2410.000,,7,IN PROGRESS,RECONCILED,2410.000,USD,63735351
106192,r15d000000002541,2412.000,,7,IN PROGRESS,RECONCILED,2412.000,USD,43826156
106193,r15d000000002540,2411.000,,7,IN PROGRESS,RECONCILED,2411.000,USD,65899260
106194,r15d000000002542,2413.000,,7,IN PROGRESS,RECONCILED,2413.000,USD,75924555
106195,r15d000000002543,2414.000,,7,IN PROGRESS,RECONCILED,2414.000,USD,24984649
106196,r15d000000002546,2417.000,,7,IN PROGRESS,RECONCILED,2417.000,USD,71418207
106197,r15d000000002544,2415.000,,7,IN PROGRESS,RECONCILED,2415.000,USD,27046398
106198,r15d000000002545,2416.000,,7,IN PROGRESS,RECONCILED,2416.000,USD,17758036
106199,r15d000000002548,2419.000,,7,IN PROGRESS,RECONCILED,2419.000,USD,56956921
106200,r15d000000002547,2418.000,,7,IN PROGRESS,RECONCILED,2418.000,USD,49078625
106201,r15d000000002549,2420.000,,7,IN PROGRESS,RECONCILED,2420.000,USD,18480397
106202,r15d000000002551,2422.000,,7,IN PROGRESS,RECONCILED,2422.000,USD,64250974
106203,r15d000000002550,2421.000,,7,IN PROGRESS,RECONCILED,2421.000,USD,58475189
106204,r15d000000002552,2423.000,,7,IN PROGRESS,RECONCILED,2423.000,USD,16386044
106205,r15d000000002553,2424.000,,7,IN PROGRESS,RECONCILED,2424.000,USD,71182581
106206,r15d000000002554,2425.000,,7,IN PROGRESS,RECONCILED,2425.000,USD,91530103
106207,r15d000000002555,2426.000,,7,IN PROGRESS,RECONCILED,2426.000,USD,20065184
106208,r15d000000002556,2427.000,,7,IN PROGRESS,RECONCILED,2427.000,USD,64696816
106209,r15d000000002558,2429.000,,7,IN PROGRESS,RECONCILED,2429.000,USD,37828161
106210,r15d000000002557,2428.000,,7,IN PROGRESS,RECONCILED,2428.000,USD,28553947
106211,r15d000000002559,2430.000,,7,IN PROGRESS,RECONCILED,2430.000,USD,84978142
106212,r15d000000002560,2431.000,,7,IN PROGRESS,RECONCILED,2431.000,USD,71024828
106213,r15d000000002561,2432.000,,7,IN PROGRESS,RECONCILED,2432.000,USD,42073146
106214,r15d000000002562,2433.000,,7,IN PROGRESS,RECONCILED,2433.000,USD,28385955
106215,r15d000000002563,2434.000,,7,IN PROGRESS,RECONCILED,2434.000,USD,96101720
106216,r15d000000002564,2435.000,,7,IN PROGRESS,RECONCILED,2435.000,USD,90208752
106217,r15d000000002566,2437.000,,7,IN PROGRESS,RECONCILED,2437.000,USD,78306103
106218,r15d000000002565,2436.000,,7,IN PROGRESS,RECONCILED,2436.000,USD,49561345
106219,r15d000000002567,2438.000,,7,IN PROGRESS,RECONCILED,2438.000,USD,98531527
106220,r15d000000002568,2439.000,,7,IN PROGRESS,RECONCILED,2439.000,USD,14440518
106221,r15d000000002570,2441.000,,7,IN PROGRESS,RECONCILED,2441.000,USD,12930984
106222,r15d000000002569,2440.000,,7,IN PROGRESS,RECONCILED,2440.000,USD,53388547
106223,r15d000000002571,2442.000,,7,IN PROGRESS,RECONCILED,2442.000,USD,25371330
106224,r15d000000002573,2444.000,,7,IN PROGRESS,RECONCILED,2444.000,USD,22112400
106225,r15d000000002572,2443.000,,7,IN PROGRESS,RECONCILED,2443.000,USD,79278367
106226,r15d000000002574,2445.000,,7,IN PROGRESS,RECONCILED,2445.000,USD,31065201
106227,r15d000000002575,2446.000,,7,IN PROGRESS,RECONCILED,2446.000,USD,35742415
106228,r15d000000002576,2447.000,,7,IN PROGRESS,RECONCILED,2447.000,USD,28343703
106229,r15d000000002577,2448.000,,7,IN PROGRESS,RECONCILED,2448.000,USD,39383868
106230,r15d000000002578,2449.000,,7,IN PROGRESS,RECONCILED,2449.000,USD,20676694
106231,r15d000000002579,2450.000,,7,IN PROGRESS,RECONCILED,2450.000,USD,35029339
